gene_stable_id	transcript_stable_id	protein_stable_id	xref_id
ENSMYVG00000008612	ENSMYVT00000013517	ENSMYVP00000012678	GO:0006508
ENSMYVG00000008612	ENSMYVT00000013524	ENSMYVP00000012683	GO:0004252
ENSMYVG00000008612	ENSMYVT00000013524	ENSMYVP00000012683	GO:0006508
ENSMYVG00000008612	ENSMYVT00000013532	ENSMYVP00000012691	GO:0004252
ENSMYVG00000008612	ENSMYVT00000013532	ENSMYVP00000012691	GO:0006508
ENSMYVG00000008612	ENSMYVT00000013540	ENSMYVP00000012698	GO:0004252
ENSMYVG00000008612	ENSMYVT00000013540	ENSMYVP00000012698	GO:0006508
ENSMYVG00000008614	ENSMYVT00000013518	ENSMYVP00000012679	GO:0004181
ENSMYVG00000008614	ENSMYVT00000013518	ENSMYVP00000012679	GO:0006508
ENSMYVG00000008614	ENSMYVT00000013518	ENSMYVP00000012679	GO:0008270
ENSMYVG00000008614	ENSMYVT00000013538	ENSMYVP00000012696	GO:0004181
ENSMYVG00000008614	ENSMYVT00000013538	ENSMYVP00000012696	GO:0006508
ENSMYVG00000008614	ENSMYVT00000013538	ENSMYVP00000012696	GO:0008270
ENSMYVG00000008614	ENSMYVT00000013545	ENSMYVP00000012703	GO:0004181
ENSMYVG00000008614	ENSMYVT00000013545	ENSMYVP00000012703	GO:0006508
ENSMYVG00000008614	ENSMYVT00000013545	ENSMYVP00000012703	GO:0008270
ENSMYVG00000008616			HGNC:1488
ENSMYVG00000008616	ENSMYVT00000013521	ENSMYVP00000012681	GO:0005515
ENSMYVG00000008616	ENSMYVT00000013537	ENSMYVP00000012695	GO:0005515
ENSMYVG00000008618	ENSMYVT00000013525	ENSMYVP00000012684	GO:0046982
ENSMYVG00000008619	ENSMYVT00000013526	ENSMYVP00000012685	GO:0016020
ENSMYVG00000008620	ENSMYVT00000013527	ENSMYVP00000012686	GO:0003824
ENSMYVG00000008620	ENSMYVT00000013527	ENSMYVP00000012686	GO:0004497
ENSMYVG00000008620	ENSMYVT00000013527	ENSMYVP00000012686	GO:0004500
ENSMYVG00000008620	ENSMYVT00000013527	ENSMYVP00000012686	GO:0005507
ENSMYVG00000008620	ENSMYVT00000013527	ENSMYVP00000012686	GO:0016715
ENSMYVG00000008623	ENSMYVT00000013535	ENSMYVP00000012693	GO:0031267
ENSMYVG00000008623	ENSMYVT00000013551	ENSMYVP00000012708	GO:0031267
ENSMYVG00000008623	ENSMYVT00000013559	ENSMYVP00000012716	GO:0031267
ENSMYVG00000008623	ENSMYVT00000013577	ENSMYVP00000012729	GO:0031267
ENSMYVG00000008626	ENSMYVT00000013536	ENSMYVP00000012694	GO:0004181
ENSMYVG00000008626	ENSMYVT00000013536	ENSMYVP00000012694	GO:0006508
ENSMYVG00000008626	ENSMYVT00000013536	ENSMYVP00000012694	GO:0008270
ENSMYVG00000008626	ENSMYVT00000013541	ENSMYVP00000012699	GO:0004181
ENSMYVG00000008626	ENSMYVT00000013541	ENSMYVP00000012699	GO:0006508
ENSMYVG00000008626	ENSMYVT00000013541	ENSMYVP00000012699	GO:0008270
ENSMYVG00000008627	ENSMYVT00000013542	ENSMYVP00000012700	GO:0016020
ENSMYVG00000008627	ENSMYVT00000013542	ENSMYVP00000012700	GO:0022857
ENSMYVG00000008627	ENSMYVT00000013542	ENSMYVP00000012700	GO:0055085
ENSMYVG00000008627	ENSMYVT00000013555	ENSMYVP00000012712	GO:0016020
ENSMYVG00000008627	ENSMYVT00000013555	ENSMYVP00000012712	GO:0022857
ENSMYVG00000008627	ENSMYVT00000013555	ENSMYVP00000012712	GO:0055085
ENSMYVG00000008628			HGNC:23723
ENSMYVG00000008628	ENSMYVT00000013543	ENSMYVP00000012701	GO:0003824
ENSMYVG00000008628	ENSMYVT00000013543	ENSMYVP00000012701	GO:0004553
ENSMYVG00000008628	ENSMYVT00000013543	ENSMYVP00000012701	GO:0005975
ENSMYVG00000008628	ENSMYVT00000013543	ENSMYVP00000012701	GO:0030246
ENSMYVG00000008631			HGNC:11160
ENSMYVG00000008631	ENSMYVT00000013548	ENSMYVP00000012705	GO:0000387
ENSMYVG00000008631	ENSMYVT00000013548	ENSMYVP00000012705	GO:0003723
ENSMYVG00000008631	ENSMYVT00000013548	ENSMYVP00000012705	GO:0005681
ENSMYVG00000008631	ENSMYVT00000013548	ENSMYVP00000012705	GO:0006396
ENSMYVG00000008632	ENSMYVT00000013554	ENSMYVP00000012711	GO:0005515
ENSMYVG00000008633			HGNC:18263
ENSMYVG00000008633	ENSMYVT00000013549	ENSMYVP00000012706	GO:0004252
ENSMYVG00000008633	ENSMYVT00000013549	ENSMYVP00000012706	GO:0006508
ENSMYVG00000008633	ENSMYVT00000013560	ENSMYVP00000012715	GO:0004252
ENSMYVG00000008633	ENSMYVT00000013560	ENSMYVP00000012715	GO:0006508
ENSMYVG00000008634			ZDB-GENE-110310-8
ENSMYVG00000008636			HGNC:22935
ENSMYVG00000008636	ENSMYVT00000013565	ENSMYVP00000012719	GO:0005515
ENSMYVG00000008638	ENSMYVT00000013556	ENSMYVP00000012713	GO:0004252
ENSMYVG00000008638	ENSMYVT00000013556	ENSMYVP00000012713	GO:0015631
ENSMYVG00000008638	ENSMYVT00000013556	ENSMYVP00000012713	GO:0016020
ENSMYVG00000008638	ENSMYVT00000013556	ENSMYVP00000012713	GO:0031625
ENSMYVG00000008638	ENSMYVT00000013556	ENSMYVP00000012713	GO:0044548
ENSMYVG00000008638	ENSMYVT00000013561	ENSMYVP00000012717	GO:0015631
ENSMYVG00000008638	ENSMYVT00000013561	ENSMYVP00000012717	GO:0031625
ENSMYVG00000008638	ENSMYVT00000013561	ENSMYVP00000012717	GO:0044548
ENSMYVG00000008638	ENSMYVT00000013572	ENSMYVP00000012725	GO:0004252
ENSMYVG00000008638	ENSMYVT00000013572	ENSMYVP00000012725	GO:0005509
ENSMYVG00000008638	ENSMYVT00000013572	ENSMYVP00000012725	GO:0016020
ENSMYVG00000008642	ENSMYVT00000013564	ENSMYVP00000012721	GO:0016020
ENSMYVG00000008642	ENSMYVT00000013564	ENSMYVP00000012721	GO:0050909
ENSMYVG00000008643			HGNC:23247
ENSMYVG00000008643	ENSMYVT00000013566	ENSMYVP00000012720	GO:0003860
ENSMYVG00000008643	ENSMYVT00000013578	ENSMYVP00000012730	GO:0003860
ENSMYVG00000008645	ENSMYVT00000013568	ENSMYVP00000012723	GO:0046983
ENSMYVG00000008646			HGNC:24244
ENSMYVG00000008646	ENSMYVT00000013570	ENSMYVP00000012724	GO:0016020
ENSMYVG00000008646	ENSMYVT00000013570	ENSMYVP00000012724	GO:0022857
ENSMYVG00000008646	ENSMYVT00000013570	ENSMYVP00000012724	GO:0055085
ENSMYVG00000008647	ENSMYVT00000013573	ENSMYVP00000012726	GO:0005509
ENSMYVG00000008647	ENSMYVT00000013579	ENSMYVP00000012731	GO:0005509
ENSMYVG00000008648			HGNC:24326
ENSMYVG00000008648	ENSMYVT00000013576	ENSMYVP00000012728	GO:0010506
ENSMYVG00000008648	ENSMYVT00000013576	ENSMYVP00000012728	GO:0035658
ENSMYVG00000008648	ENSMYVT00000013591	ENSMYVP00000012740	GO:0010506
ENSMYVG00000008648	ENSMYVT00000013591	ENSMYVP00000012740	GO:0035658
ENSMYVG00000008648	ENSMYVT00000013601	ENSMYVP00000012749	GO:0005515
ENSMYVG00000008648	ENSMYVT00000013601	ENSMYVP00000012749	GO:0010506
ENSMYVG00000008648	ENSMYVT00000013601	ENSMYVP00000012749	GO:0035658
ENSMYVG00000008649	ENSMYVT00000013575	ENSMYVP00000012727	GO:0005794
ENSMYVG00000008649	ENSMYVT00000013575	ENSMYVP00000012727	GO:0016020
ENSMYVG00000008649	ENSMYVT00000013575	ENSMYVP00000012727	GO:0016192
ENSMYVG00000008649	ENSMYVT00000013575	ENSMYVP00000012727	GO:0031267
ENSMYVG00000008650			HGNC:25537
ENSMYVG00000008650	ENSMYVT00000013581	ENSMYVP00000012733	GO:0000055
ENSMYVG00000008650	ENSMYVT00000013581	ENSMYVP00000012733	GO:0042273
ENSMYVG00000008654	ENSMYVT00000013586	ENSMYVP00000012735	GO:0005506
ENSMYVG00000008654	ENSMYVT00000013586	ENSMYVP00000012735	GO:0016702
ENSMYVG00000008654	ENSMYVT00000013589	ENSMYVP00000012738	GO:0005506
ENSMYVG00000008654	ENSMYVT00000013589	ENSMYVP00000012738	GO:0016702
ENSMYVG00000008655	ENSMYVT00000013587	ENSMYVP00000012736	GO:0016020
ENSMYVG00000008655	ENSMYVT00000013587	ENSMYVP00000012736	GO:0022857
ENSMYVG00000008655	ENSMYVT00000013587	ENSMYVP00000012736	GO:0055085
ENSMYVG00000008658			HGNC:11052
ENSMYVG00000008658	ENSMYVT00000013594	ENSMYVP00000012742	GO:0016020
ENSMYVG00000008659			HGNC:30046
ENSMYVG00000008659	ENSMYVT00000013593	ENSMYVP00000012743	GO:0003676
ENSMYVG00000008660	ENSMYVT00000013603	ENSMYVP00000012751	GO:0004553
ENSMYVG00000008660	ENSMYVT00000013603	ENSMYVP00000012751	GO:0005975
ENSMYVG00000008662	ENSMYVT00000013595	ENSMYVP00000012744	GO:0001671
ENSMYVG00000008664			HGNC:27270
ENSMYVG00000008664	ENSMYVT00000013600	ENSMYVP00000012748	GO:0004553
ENSMYVG00000008664	ENSMYVT00000013600	ENSMYVP00000012748	GO:0005975
ENSMYVG00000008665	ENSMYVT00000013598	ENSMYVP00000012746	GO:0000287
ENSMYVG00000008665	ENSMYVT00000013598	ENSMYVP00000012746	GO:0004709
ENSMYVG00000008665	ENSMYVT00000013598	ENSMYVP00000012746	GO:0007165
ENSMYVG00000008666	ENSMYVT00000013602	ENSMYVP00000012750	GO:0004725
ENSMYVG00000008666	ENSMYVT00000013602	ENSMYVP00000012750	GO:0006470
ENSMYVG00000008666	ENSMYVT00000013602	ENSMYVP00000012750	GO:0016311
ENSMYVG00000008666	ENSMYVT00000013602	ENSMYVP00000012750	GO:0016791
ENSMYVG00000008669	ENSMYVT00000013606	ENSMYVP00000012753	GO:0005515
ENSMYVG00000008669	ENSMYVT00000013614	ENSMYVP00000012760	GO:0005515
ENSMYVG00000008669	ENSMYVT00000013623	ENSMYVP00000012769	GO:0005515
ENSMYVG00000008671			HGNC:28680
ENSMYVG00000008671	ENSMYVT00000013609	ENSMYVP00000012756	GO:0003676
ENSMYVG00000008671	ENSMYVT00000013609	ENSMYVP00000012756	GO:0004523
ENSMYVG00000008674			HGNC:20885
ENSMYVG00000008674	ENSMYVT00000013611	ENSMYVP00000012758	GO:0016746
ENSMYVG00000008677	ENSMYVT00000013613	ENSMYVP00000012759	GO:0005549
ENSMYVG00000008678	ENSMYVT00000013618	ENSMYVP00000012764	GO:0005975
ENSMYVG00000008678	ENSMYVT00000013618	ENSMYVP00000012764	GO:0031179
ENSMYVG00000008679	ENSMYVT00000013620	ENSMYVP00000012766	GO:0005337
ENSMYVG00000008679	ENSMYVT00000013620	ENSMYVP00000012766	GO:0016020
ENSMYVG00000008679	ENSMYVT00000013620	ENSMYVP00000012766	GO:1901642
ENSMYVG00000008679	ENSMYVT00000013628	ENSMYVP00000012774	GO:0005337
ENSMYVG00000008679	ENSMYVT00000013628	ENSMYVP00000012774	GO:0016020
ENSMYVG00000008679	ENSMYVT00000013628	ENSMYVP00000012774	GO:1901642
ENSMYVG00000008680	ENSMYVT00000013616	ENSMYVP00000012762	GO:0005743
ENSMYVG00000008680	ENSMYVT00000013616	ENSMYVP00000012762	GO:0006120
ENSMYVG00000008680	ENSMYVT00000013622	ENSMYVP00000012768	GO:0005743
ENSMYVG00000008680	ENSMYVT00000013622	ENSMYVP00000012768	GO:0006120
ENSMYVG00000008681	ENSMYVT00000013619	ENSMYVP00000012765	GO:0016491
ENSMYVG00000008682			HGNC:535
ENSMYVG00000008682	ENSMYVT00000013621	ENSMYVP00000012767	GO:0005509
ENSMYVG00000008682	ENSMYVT00000013621	ENSMYVP00000012767	GO:0005544
ENSMYVG00000008683			HGNC:18182
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0005216
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0005765
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0006811
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0016020
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0022832
ENSMYVG00000008683	ENSMYVT00000013627	ENSMYVP00000012772	GO:0055085
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0005216
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0005765
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0006811
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0016020
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0022832
ENSMYVG00000008683	ENSMYVT00000013639	ENSMYVP00000012782	GO:0055085
ENSMYVG00000008684	ENSMYVT00000013625	ENSMYVP00000012771	GO:0006470
ENSMYVG00000008684	ENSMYVT00000013625	ENSMYVP00000012771	GO:0008138
ENSMYVG00000008684	ENSMYVT00000013625	ENSMYVP00000012771	GO:0016311
ENSMYVG00000008684	ENSMYVT00000013625	ENSMYVP00000012771	GO:0016791
ENSMYVG00000008684	ENSMYVT00000013629	ENSMYVP00000012773	GO:0006470
ENSMYVG00000008684	ENSMYVT00000013629	ENSMYVP00000012773	GO:0008138
ENSMYVG00000008684	ENSMYVT00000013629	ENSMYVP00000012773	GO:0016311
ENSMYVG00000008684	ENSMYVT00000013629	ENSMYVP00000012773	GO:0016791
ENSMYVG00000008685	ENSMYVT00000013624	ENSMYVP00000012770	GO:0004252
ENSMYVG00000008685	ENSMYVT00000013624	ENSMYVP00000012770	GO:0006508
ENSMYVG00000008685	ENSMYVT00000013631	ENSMYVP00000012775	GO:0004252
ENSMYVG00000008685	ENSMYVT00000013631	ENSMYVP00000012775	GO:0006508
ENSMYVG00000008685	ENSMYVT00000013638	ENSMYVP00000012781	GO:0004252
ENSMYVG00000008685	ENSMYVT00000013638	ENSMYVP00000012781	GO:0006508
ENSMYVG00000008688			HGNC:833
ENSMYVG00000008688	ENSMYVT00000013632	ENSMYVP00000012776	GO:0003824
ENSMYVG00000008689			HGNC:3670
ENSMYVG00000008689	ENSMYVT00000013633	ENSMYVP00000012777	GO:0046983
ENSMYVG00000008690			HGNC:51483
ENSMYVG00000008690	ENSMYVT00000013635	ENSMYVP00000012778	GO:0016020
ENSMYVG00000008690	ENSMYVT00000013635	ENSMYVP00000012778	GO:0022857
ENSMYVG00000008690	ENSMYVT00000013635	ENSMYVP00000012778	GO:0055085
ENSMYVG00000008690	ENSMYVT00000013640	ENSMYVP00000012783	GO:0016020
ENSMYVG00000008690	ENSMYVT00000013640	ENSMYVP00000012783	GO:0022857
ENSMYVG00000008690	ENSMYVT00000013640	ENSMYVP00000012783	GO:0055085
ENSMYVG00000008691	ENSMYVT00000013637	ENSMYVP00000012780	GO:0006629
ENSMYVG00000008691	ENSMYVT00000013637	ENSMYVP00000012780	GO:0016788
ENSMYVG00000008692			HGNC:11391
ENSMYVG00000008692	ENSMYVT00000013636	ENSMYVP00000012779	GO:0004672
ENSMYVG00000008692	ENSMYVT00000013636	ENSMYVP00000012779	GO:0005524
ENSMYVG00000008692	ENSMYVT00000013636	ENSMYVP00000012779	GO:0006468
ENSMYVG00000008692	ENSMYVT00000013644	ENSMYVP00000012786	GO:0004672
ENSMYVG00000008692	ENSMYVT00000013644	ENSMYVP00000012786	GO:0005524
ENSMYVG00000008692	ENSMYVT00000013644	ENSMYVP00000012786	GO:0006468
ENSMYVG00000008694			HGNC:14268
ENSMYVG00000008694	ENSMYVT00000013643	ENSMYVP00000012785	GO:0005509
ENSMYVG00000008694	ENSMYVT00000013643	ENSMYVP00000012785	GO:0005886
ENSMYVG00000008694	ENSMYVT00000013643	ENSMYVP00000012785	GO:0007155
ENSMYVG00000008694	ENSMYVT00000013643	ENSMYVP00000012785	GO:0007156
ENSMYVG00000008694	ENSMYVT00000013643	ENSMYVP00000012785	GO:0016020
ENSMYVG00000008701			HGNC:14478
ENSMYVG00000008701	ENSMYVT00000013648	ENSMYVP00000012788	GO:0003735
ENSMYVG00000008701	ENSMYVT00000013648	ENSMYVP00000012788	GO:0005840
ENSMYVG00000008701	ENSMYVT00000013648	ENSMYVP00000012788	GO:0006412
ENSMYVG00000008701	ENSMYVT00000013648	ENSMYVP00000012788	GO:0019843
ENSMYVG00000008701	ENSMYVT00000013658	ENSMYVP00000012796	GO:0003735
ENSMYVG00000008701	ENSMYVT00000013658	ENSMYVP00000012796	GO:0005840
ENSMYVG00000008701	ENSMYVT00000013658	ENSMYVP00000012796	GO:0006412
ENSMYVG00000008701	ENSMYVT00000013658	ENSMYVP00000012796	GO:0019843
ENSMYVG00000008702			ZDB-GENE-041010-66
ENSMYVG00000008702	ENSMYVT00000013651	ENSMYVP00000012791	GO:0009922
ENSMYVG00000008702	ENSMYVT00000013651	ENSMYVP00000012791	GO:0016020
ENSMYVG00000008703			ZDB-GENE-030131-5474
ENSMYVG00000008706	ENSMYVT00000013655	ENSMYVP00000012794	GO:0000009
ENSMYVG00000008706	ENSMYVT00000013655	ENSMYVP00000012794	GO:0004376
ENSMYVG00000008706	ENSMYVT00000013655	ENSMYVP00000012794	GO:0006506
ENSMYVG00000008709			HGNC:6724
ENSMYVG00000008709	ENSMYVT00000013662	ENSMYVP00000012799	GO:0005515
ENSMYVG00000008712	ENSMYVT00000013667	ENSMYVP00000012803	GO:0022857
ENSMYVG00000008712	ENSMYVT00000013667	ENSMYVP00000012803	GO:0055085
ENSMYVG00000008713	ENSMYVT00000013668	ENSMYVP00000012804	GO:0005524
ENSMYVG00000008713	ENSMYVT00000013668	ENSMYVP00000012804	GO:0006457
ENSMYVG00000008713	ENSMYVT00000013668	ENSMYVP00000012804	GO:0044183
ENSMYVG00000008713	ENSMYVT00000013678	ENSMYVP00000012813	GO:0005524
ENSMYVG00000008713	ENSMYVT00000013678	ENSMYVP00000012813	GO:0006457
ENSMYVG00000008713	ENSMYVT00000013678	ENSMYVP00000012813	GO:0044183
ENSMYVG00000008716	ENSMYVT00000013673	ENSMYVP00000012808	GO:0004672
ENSMYVG00000008716	ENSMYVT00000013673	ENSMYVP00000012808	GO:0005524
ENSMYVG00000008716	ENSMYVT00000013673	ENSMYVP00000012808	GO:0006468
ENSMYVG00000008716	ENSMYVT00000013684	ENSMYVP00000012818	GO:0004672
ENSMYVG00000008716	ENSMYVT00000013684	ENSMYVP00000012818	GO:0005524
ENSMYVG00000008716	ENSMYVT00000013684	ENSMYVP00000012818	GO:0006468
ENSMYVG00000008716	ENSMYVT00000013696	ENSMYVP00000012829	GO:0004672
ENSMYVG00000008716	ENSMYVT00000013696	ENSMYVP00000012829	GO:0005524
ENSMYVG00000008716	ENSMYVT00000013696	ENSMYVP00000012829	GO:0006468
ENSMYVG00000008717			HGNC:16667
ENSMYVG00000008717	ENSMYVT00000013674	ENSMYVP00000012809	GO:0003824
ENSMYVG00000008717	ENSMYVT00000013674	ENSMYVP00000012809	GO:0005975
ENSMYVG00000008717	ENSMYVT00000013674	ENSMYVP00000012809	GO:0016853
ENSMYVG00000008717	ENSMYVT00000013674	ENSMYVP00000012809	GO:0019318
ENSMYVG00000008717	ENSMYVT00000013674	ENSMYVP00000012809	GO:0030246
ENSMYVG00000008718			HGNC:17012
ENSMYVG00000008718	ENSMYVT00000013672	ENSMYVP00000012807	GO:0005815
ENSMYVG00000008718	ENSMYVT00000013672	ENSMYVP00000012807	GO:0034453
ENSMYVG00000008720			HGNC:17302
ENSMYVG00000008720	ENSMYVT00000013675	ENSMYVP00000012810	GO:0004252
ENSMYVG00000008720	ENSMYVT00000013675	ENSMYVP00000012810	GO:0006508
ENSMYVG00000008720	ENSMYVT00000013686	ENSMYVP00000012820	GO:0004252
ENSMYVG00000008720	ENSMYVT00000013686	ENSMYVP00000012820	GO:0006508
ENSMYVG00000008721			HGNC:9784
ENSMYVG00000008721	ENSMYVT00000013676	ENSMYVP00000012811	GO:0003924
ENSMYVG00000008721	ENSMYVT00000013676	ENSMYVP00000012811	GO:0005525
ENSMYVG00000008721	ENSMYVT00000013690	ENSMYVP00000012824	GO:0003924
ENSMYVG00000008721	ENSMYVT00000013690	ENSMYVP00000012824	GO:0005525
ENSMYVG00000008721	ENSMYVT00000013698	ENSMYVP00000012831	GO:0003924
ENSMYVG00000008721	ENSMYVT00000013698	ENSMYVP00000012831	GO:0005525
ENSMYVG00000008721	ENSMYVT00000013703	ENSMYVP00000012836	GO:0003924
ENSMYVG00000008721	ENSMYVT00000013703	ENSMYVP00000012836	GO:0005525
ENSMYVG00000008723	ENSMYVT00000013682	ENSMYVP00000012816	GO:0016787
ENSMYVG00000008723	ENSMYVT00000013694	ENSMYVP00000012828	GO:0016787
ENSMYVG00000008724			HGNC:6215
ENSMYVG00000008724	ENSMYVT00000013683	ENSMYVP00000012817	GO:0006629
ENSMYVG00000008724	ENSMYVT00000013683	ENSMYVP00000012817	GO:0016298
ENSMYVG00000008724	ENSMYVT00000013700	ENSMYVP00000012833	GO:0006629
ENSMYVG00000008724	ENSMYVT00000013700	ENSMYVP00000012833	GO:0016298
ENSMYVG00000008724	ENSMYVT00000013718	ENSMYVP00000012850	GO:0006629
ENSMYVG00000008724	ENSMYVT00000013718	ENSMYVP00000012850	GO:0016298
ENSMYVG00000008727	ENSMYVT00000013681	ENSMYVP00000012815	GO:0005886
ENSMYVG00000008727	ENSMYVT00000013681	ENSMYVP00000012815	GO:0009966
ENSMYVG00000008727	ENSMYVT00000013681	ENSMYVP00000012815	GO:0062023
ENSMYVG00000008727	ENSMYVT00000013688	ENSMYVP00000012822	GO:0005886
ENSMYVG00000008727	ENSMYVT00000013688	ENSMYVP00000012822	GO:0009966
ENSMYVG00000008727	ENSMYVT00000013688	ENSMYVP00000012822	GO:0062023
ENSMYVG00000008727	ENSMYVT00000013697	ENSMYVP00000012830	GO:0005886
ENSMYVG00000008727	ENSMYVT00000013697	ENSMYVP00000012830	GO:0009966
ENSMYVG00000008727	ENSMYVT00000013697	ENSMYVP00000012830	GO:0062023
ENSMYVG00000008728	ENSMYVT00000013685	ENSMYVP00000012819	GO:0004553
ENSMYVG00000008728	ENSMYVT00000013685	ENSMYVP00000012819	GO:0005975
ENSMYVG00000008728	ENSMYVT00000013685	ENSMYVP00000012819	GO:0008061
ENSMYVG00000008730			HGNC:14256
ENSMYVG00000008730	ENSMYVT00000013691	ENSMYVP00000012825	GO:0005515
ENSMYVG00000008730	ENSMYVT00000013714	ENSMYVP00000012846	GO:0005515
ENSMYVG00000008732	ENSMYVT00000013716	ENSMYVP00000012848	GO:0003777
ENSMYVG00000008732	ENSMYVT00000013716	ENSMYVP00000012848	GO:0005524
ENSMYVG00000008732	ENSMYVT00000013716	ENSMYVP00000012848	GO:0007018
ENSMYVG00000008732	ENSMYVT00000013716	ENSMYVP00000012848	GO:0008017
ENSMYVG00000008734			HGNC:25841
ENSMYVG00000008735			HGNC:8617
ENSMYVG00000008735	ENSMYVT00000013701	ENSMYVP00000012834	GO:0000981
ENSMYVG00000008735	ENSMYVT00000013701	ENSMYVP00000012834	GO:0003677
ENSMYVG00000008735	ENSMYVT00000013701	ENSMYVP00000012834	GO:0006355
ENSMYVG00000008735	ENSMYVT00000013710	ENSMYVP00000012842	GO:0000981
ENSMYVG00000008735	ENSMYVT00000013710	ENSMYVP00000012842	GO:0003677
ENSMYVG00000008735	ENSMYVT00000013710	ENSMYVP00000012842	GO:0006355
ENSMYVG00000008736			HGNC:1165
ENSMYVG00000008736	ENSMYVT00000013707	ENSMYVP00000012839	GO:0006629
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0003677
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0003910
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0005524
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0006281
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0006310
ENSMYVG00000008737	ENSMYVT00000013705	ENSMYVP00000012838	GO:0051103
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0003677
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0003909
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0003910
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0005524
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0006281
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0006310
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0051103
ENSMYVG00000008737	ENSMYVT00000013715	ENSMYVP00000012847	GO:0071897
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0003677
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0003909
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0003910
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0005524
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0006281
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0006310
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0051103
ENSMYVG00000008737	ENSMYVT00000013723	ENSMYVP00000012854	GO:0071897
ENSMYVG00000008739	ENSMYVT00000013709	ENSMYVP00000012841	GO:0008146
ENSMYVG00000008739	ENSMYVT00000013709	ENSMYVP00000012841	GO:0016020
ENSMYVG00000008739	ENSMYVT00000013709	ENSMYVP00000012841	GO:0016051
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0000166
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0003676
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0004812
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0004816
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0005524
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0006418
ENSMYVG00000008740	ENSMYVT00000013711	ENSMYVP00000012843	GO:0006421
ENSMYVG00000008742			HGNC:3447
ENSMYVG00000008743			HGNC:29387
ENSMYVG00000008743	ENSMYVT00000013721	ENSMYVP00000012852	GO:0015276
ENSMYVG00000008743	ENSMYVT00000013721	ENSMYVP00000012852	GO:0016020
ENSMYVG00000008746			ZDB-GENE-041008-100
ENSMYVG00000008746	ENSMYVT00000013720	ENSMYVP00000012851	GO:0005515
ENSMYVG00000008746	ENSMYVT00000013759	ENSMYVP00000012887	GO:0005515
ENSMYVG00000008749	ENSMYVT00000013727	ENSMYVP00000012857	GO:0016020
ENSMYVG00000008749	ENSMYVT00000013733	ENSMYVP00000012862	GO:0016020
ENSMYVG00000008749	ENSMYVT00000013746	ENSMYVP00000012875	GO:0016020
ENSMYVG00000008750	ENSMYVT00000013729	ENSMYVP00000012859	GO:0005515
ENSMYVG00000008752	ENSMYVT00000013732	ENSMYVP00000012861	GO:0004553
ENSMYVG00000008752	ENSMYVT00000013732	ENSMYVP00000012861	GO:0005975
ENSMYVG00000008752	ENSMYVT00000013732	ENSMYVP00000012861	GO:0008061
ENSMYVG00000008754	ENSMYVT00000013738	ENSMYVP00000012868	GO:0000786
